path_id,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,trades,median_hold
187,0.06598333333333334,0.3443333333333334,0.5885000000000001,-0.16838333333333333,14.833333333333334,46.0
188,0.02288333333333333,0.17183333333333337,0.3486666666666667,-0.14431666666666668,15.666666666666666,53.666666666666664
189,0.0801,0.48899999999999993,0.8353333333333333,-0.15963333333333332,14.833333333333334,52.333333333333336
190,0.10468333333333334,0.48516666666666675,0.9289999999999999,-0.17106666666666667,15.0,51.25
191,0.19525,0.9025,1.5603333333333333,-0.13488333333333333,14.166666666666666,53.666666666666664
192,0.08106666666666666,0.49633333333333335,0.75,-0.14288333333333333,14.5,51.083333333333336
193,0.16468333333333332,0.7198333333333333,1.1846666666666665,-0.11321666666666667,14.0,51.416666666666664
194,0.17078333333333331,0.6375000000000001,1.1668333333333332,-0.15321666666666667,15.166666666666666,53.333333333333336
195,0.12393333333333333,0.6425,1.0571666666666666,-0.12423333333333335,14.666666666666666,47.75
196,0.10166666666666667,0.5931666666666667,0.8941666666666667,-0.13898333333333332,14.166666666666666,56.083333333333336
197,0.09646666666666666,0.39566666666666667,0.6345,-0.17381666666666665,15.333333333333334,51.0
198,0.1306166666666667,0.6981666666666667,1.1285,-0.13568333333333335,14.333333333333334,51.833333333333336
199,-0.019316666666666666,0.005333333333333338,0.010666666666666639,-0.17983333333333332,15.666666666666666,44.666666666666664
200,0.04318333333333333,0.082,0.3066666666666666,-0.19165,15.333333333333334,44.166666666666664
